from	to
26714962	14730894
26918145	14730894
27513648	14730894
27676828	14730894
27897429	14730894
28162811	14730894
28176898	14730894
28263009	14730894
29350302	14730894
29558719	14730894
29716801	14730894
30029087	14730894
32497478	14730894
32517594	14730894
32927258	14730894
33655490	14730894
33972168	14730894
34050945	14730894
34537273	14730894
34993057	14730894
35573790	14730894
36539277	14730894
37248934	14730894
37760670	14730894
38122727	14730894
38237450	14730894
40297420	14730894
40380990	14730894
40471894	14730894
40938614	14730894
41204530	14730894
41683723	14730894
42647936	14730894
43632419	14730894
43924561	14730894
45648676	14730894
47697376	14730894
47775464	14730894
56167383	14730894
813286	14735166
7496742	14735166
7827602	14735166
14960700	14735166
15174710	14735166
15478685	14735166
15807367	14735166
17141349	14735166
17489079	14735166
18634085	14735166
18862302	14735166
22831555	14735166
24854688	14735166
27512951	14735166
37089229	14735166
8431652	14740408
15182798	14740408
15784302	14740408
17043155	14740408
18664838	14740408
20720536	14740408
27156793	14740408
27783848	14740408
678033	14752085
1106501	14752085
1716581	14752085
7099112	14752085
9562092	14752085
14068794	14752085
14129299	14752085
15458694	14752085
15807367	14752085
16674443	14752085
17150022	14752085
17567533	14752085
18634085	14752085
18791763	14752085
19834459	14752085
19865528	14752085
20421430	14752085
20720536	14752085
21406683	14752085
21879831	14752085
26670829	14752085
47762195	14752085
813286	14759966
6685382	14759966
8431652	14759966
14412101	14759966
14720411	14759966
15450996	14759966
15664632	14759966
15784302	14759966
16861137	14759966
17175083	14759966
18100454	14759966
18548184	14759966
19834459	14759966
19865528	14759966
28448216	14759966
820694	14764240
9480572	14764240
9562092	14764240
10085872	14764240
14129299	14764240
14270329	14764240
14405285	14764240
14455321	14764240
14511951	14764240
15174710	14764240
15458694	14764240
15784302	14764240
16051263	14764240
16170115	14764240
17006036	14764240
17481984	14764240
17789578	14764240
18005085	14764240
18548184	14764240
20245031	14764240
20489393	14764240
20919626	14764240
21293089	14764240
27049076	14764240
813286	14787584
5971382	14787584
6980622	14787584
813286	14790578
7234682	14790578
12080132	14790578
14983059	14790578
15174710	14790578
15959560	14790578
18791763	14790578
813286	14792049
3819931	14792049
14347931	14792049
14465607	14792049
14541184	14792049
15182798	14792049
15458694	14792049
15959560	14792049
16492765	14792049
17094311	14792049
17905825	14792049
18548184	14792049
19865528	14792049
21044127	14792049
21329783	14792049
41373006	14792049
47762195	14792049
813286	14805088
5506992	14805088
12144232	14805088
14389132	14805088
14720411	14805088
16037181	14805088
17233536	14805088
17611447	14805088
20118774	14805088
813286	14819061
2608911	14819061
7234682	14819061
8431652	14819061
11102352	14819061
12144232	14819061
14173840	14819061
14327577	14819061
14948202	14819061
15201891	14819061
15292813	14819061
15458694	14819061
16122121	14819061
16672662	14819061
16837019	14819061
16875531	14819061
16887628	14819061
17088305	14819061
17232340	14819061
17461226	14819061
17845639	14819061
17905825	14819061
17957392	14819061
18100454	14819061
18791763	14819061
19128897	14819061
19745574	14819061
20732463	14819061
20958510	14819061
21044127	14819061
21344248	14819061
21356559	14819061
21541548	14819061
21631487	14819061
21717987	14819061
21879831	14819061
21925604	14819061
23255247	14819061
26304690	14819061
27156793	14819061
29674668	14819061
31175661	14819061
37714344	14819061
7039122	14832751
11102352	14832751
14132503	14832751
14915146	14832751
16233111	14832751
17934084	14832751
18170310	14832751
18693598	14832751
19834459	14832751
21406683	14832751
21541548	14832751
21627881	14832751
29350302	14832751
813286	14863800
11640472	14863800
15175095	14863800
15201891	14863800
15458694	14863800
17957392	14863800
18655567	14863800
18791763	14863800
21717987	14863800
32517594	14863800
694563	14869994
2467791	14869994
4923811	14869994
5145071	14869994
5357812	14869994
6750202	14869994
7039122	14869994
8542882	14869994
10168082	14869994
10376152	14869994
11102352	14869994
12144232	14869994
14132503	14869994
14465607	14869994
14720411	14869994
14730894	14869994
14915146	14869994
15097698	14869994
15450996	14869994
15639786	14869994
15650882	14869994
15698824	14869994
15707714	14869994
15850830	14869994
16037181	14869994
16248413	14869994
16274815	14869994
16345959	14869994
16349648	14869994
16491845	14869994
16601460	14869994
16672662	14869994
16689723	14869994
16875531	14869994
17058879	14869994
17233536	14869994
17777458	14869994
17903209	14869994
17914772	14869994
18019121	14869994
18037344	14869994
18166778	14869994
18170310	14869994
18205674	14869994
18244206	14869994
18403114	14869994
18693598	14869994
18791763	14869994
19208942	14869994
19473742	14869994
19739126	14869994
19745574	14869994
20686232	14869994
20732463	14869994
21044127	14869994
21136403	14869994
21406683	14869994
21627881	14869994
21631487	14869994
21664279	14869994
21857709	14869994
22243973	14869994
22643800	14869994
23216903	14869994
23271088	14869994
23580800	14869994
23696410	14869994
23861321	14869994
23978460	14869994
25222162	14869994
25882617	14869994
25910039	14869994
25922006	14869994
26248258	14869994
26430264	14869994
26459660	14869994
27502479	14869994
28162811	14869994
29120250	14869994
29350302	14869994
29716801	14869994
30029087	14869994
32497478	14869994
36539277	14869994
48734531	14869994
3497941	14873618
5556352	14873618
10069612	14873618
14377605	14873618
14960700	14873618
15478685	14873618
15732591	14873618
15742946	14873618
15743485	14873618
16545692	14873618
18791763	14873618
18948075	14873618
24591291	14873618
24712487	14873618
24769507	14873618
43759973	14873618
45275237	14873618
10237	14885620
820585	14885620
14226882	14885620
14412101	14885620
14752085	14885620
15458694	14885620
15784302	14885620
15807367	14885620
15859912	14885620
18411665	14885620
18634085	14885620
18664838	14885620
47762195	14885620
2884771	14909968
14819061	14909968
15363671	14909968
15458694	14909968
16021608	14909968
16157855	14909968
16209123	14909968
16787084	14909968
16812342	14909968
16837019	14909968
17150022	14909968
17627001	14909968
17957392	14909968
18791763	14909968
19613942	14909968
20720536	14909968
36841912	14909968
1653161	14915146
5145071	14915146
5357812	14915146
6750202	14915146
7039122	14915146
7730052	14915146
9295212	14915146
10376152	14915146
11102352	14915146
11256622	14915146
12144232	14915146
12414952	14915146
12896172	14915146
14132503	14915146
14344823	14915146
14352112	14915146
14389132	14915146
14465607	14915146
14720411	14915146
14725237	14915146
14728168	14915146
14730894	14915146
14869994	14915146
14998257	14915146
15097698	14915146
15394954	14915146
15428227	14915146
15450996	14915146
15451696	14915146
15650882	14915146
15698824	14915146
15707714	14915146
15711730	14915146
15850830	14915146
15950463	14915146
15986207	14915146
16037181	14915146
16082787	14915146
16147260	14915146
16209123	14915146
16248413	14915146
16274815	14915146
16349648	14915146
16480425	14915146
16491845	14915146
16601460	14915146
16672662	14915146
16674443	14915146
16840724	14915146
16875531	14915146
16887628	14915146
17058879	14915146
17233536	14915146
17387589	14915146
17461226	14915146
17518344	14915146
17609675	14915146
17611447	14915146
17627001	14915146
17777458	14915146
17778413	14915146
17800397	14915146
17807633	14915146
17903209	14915146
17914772	14915146
17934084	14915146
18019121	14915146
18037344	14915146
18057820	14915146
18100454	14915146
18205674	14915146
18286677	14915146
18319515	14915146
18351671	14915146
18385910	14915146
18403114	14915146
18461227	14915146
18566907	14915146
18713667	14915146
18791763	14915146
19367142	14915146
19408986	14915146
19409472	14915146
19473742	14915146
19679854	14915146
20113397	14915146
20732463	14915146
20869267	14915146
20939349	14915146
20958510	14915146
20963802	14915146
21044127	14915146
21048033	14915146
21136403	14915146
21486588	14915146
21541548	14915146
21627881	14915146
21631487	14915146
21836510	14915146
21857709	14915146
22217443	14915146
22243973	14915146
23271088	14915146
23696410	14915146
24369882	14915146
25222162	14915146
25910039	14915146
25941604	14915146
26430264	14915146
26714962	14915146
26918145	14915146
28162811	14915146
29350302	14915146
30029087	14915146
31175661	14915146
32927258	14915146
34050945	14915146
34993057	14915146
35573790	14915146
36539277	14915146
38237450	14915146
38685681	14915146
50445353	14915146
10237	14921945
7807292	14921945
9562092	14921945
10220892	14921945
13524182	14921945
14370357	14921945
14960700	14921945
15374640	14921945
21793751	14921945
3819931	14924233
6980622	14924233
8431652	14924233
14129299	14924233
15458694	14924233
15807367	14924233
18289357	14924233
18634085	14924233
19128897	14924233
19865528	14924233
20144541	14924233
21717987	14924233
23861321	14924233
26430264	14924233
28448216	14924233
30521028	14924233
813286	14927129
820694	14927129
890101	14927129
980611	14927129
3497941	14927129
5556352	14927129
7234682	14927129
7488952	14927129
13491312	14927129
14272120	14927129
15174710	14927129
16545692	14927129
16664681	14927129
17567533	14927129
19128897	14927129
23188316	14927129
24712487	14927129
45275237	14940452
813286	14948202
980611	14948202
2608911	14948202
9295212	14948202
13280692	14948202
14063540	14948202
14405285	14948202
14819061	14948202
18774342	14948202
19128897	14948202
21956780	14948202
28448216	14948202
10237	14960700
813286	14960700
820694	14960700
4923811	14960700
5299452	14960700
7039122	14960700
7334712	14960700
7807292	14960700
7827602	14960700
8542882	14960700
9562092	14960700
10220892	14960700
10791692	14960700
14098607	14960700
14347931	14960700
14873618	14960700
14921945	14960700
15174710	14960700
15302379	14960700
15458694	14960700
15784302	14960700
15807367	14960700
15941955	14960700
15959560	14960700
16170966	14960700
16370091	14960700
16545692	14960700
16674443	14960700
17092444	14960700
18057537	14960700
18791763	14960700
18862302	14960700
19658173	14960700
19865528	14960700
20421430	14960700
21220931	14960700
21879831	14960700
23352319	14960700
23951197	14960700
24591291	14960700
24771318	14960700
26657119	14960700
27512951	14960700
27642995	14960700
35666789	14960700
40602923	14960700
43965412	14960700
52180914	14960700
813286	14983059
2569261	14983059
5971382	14983059
7234682	14983059
7702542	14983059
9480572	14983059
12080132	14983059
12144232	14983059
13280692	14983059
14272120	14983059
14289923	14983059
14389132	14983059
14790578	14983059
15174710	14983059
15492983	14983059
15664632	14983059
15959560	14983059
18999855	14983059
20269254	14983059
21631487	14983059
1653161	14998257
7039122	14998257
7665662	14998257
10168082	14998257
11102352	14998257
11134252	14998257
12144232	14998257
14132503	14998257
14165438	14998257
14389132	14998257
14720411	14998257
14725237	14998257
14730894	14998257
14915146	14998257
15302379	14998257
15650882	14998257
15707714	14998257
16491845	14998257
16492765	14998257
16672662	14998257
16887628	14998257
17461226	14998257
17611447	14998257
17627001	14998257
17934084	14998257
17989541	14998257
18019121	14998257
18037344	14998257
18319515	14998257
18693598	14998257
18791763	14998257
19473742	14998257
20732463	14998257
20958510	14998257
21044127	14998257
21486588	14998257
21627881	14998257
21631487	14998257
21707592	14998257
21836510	14998257
21857709	14998257
22643800	14998257
25910039	14998257
26430264	14998257
26714962	14998257
26918145	14998257
27783848	14998257
30029087	14998257
34050945	14998257
34537273	14998257
38685681	14998257
43924561	14998257
48734531	14998257
53578813	14998257
813286	15000848
13493302	15000848
15675138	15000848
14262217	15008539
813286	15009171
14129299	15009171
14226882	15009171
14247122	15009171
14511951	15009171
15458694	15009171
15478685	15009171
16037181	15009171
18411665	15009171
18791763	15009171
19865528	15009171
24187243	15009171
6685382	15012486
7334712	15012486
10733062	15012486
10929352	15012486
11270992	15012486
11849832	15012486
12788332	15012486
13067732	15012486
13493302	15012486
14092729	15012486
14252963	15012486
14347931	15012486
14437914	15012486
14452370	15012486
14511951	15012486
14541184	15012486
14752085	15012486
14804230	15012486
14832751	15012486
15120887	15012486
15166261	15012486
15174710	15012486
15292471	15012486
15292813	15012486
15356145	15012486
15359014	15012486
15368940	15012486
15458694	15012486
15680092	15012486
15763141	15012486
15774048	15012486
15807367	15012486
15814268	15012486
15919864	15012486
16021608	15012486
16072058	15012486
16256826	15012486
16305494	15012486
16366143	15012486
16385139	15012486
16472571	15012486
16563576	15012486
16582102	15012486
16664681	15012486
16671841	15012486
16837019	15012486
16890518	15012486
16906137	15012486
16984304	15012486
17004618	15012486
17233536	15012486
17567533	15012486
17877229	15012486
18005085	15012486
18168799	15012486
18195853	15012486
18220818	15012486
18385910	15012486
18695206	15012486
18767699	15012486
18891923	15012486
19128897	15012486
19152977	15012486
19410233	15012486
19430999	15012486
19468168	15012486
19500327	15012486
19739126	15012486
19745574	15012486
19833417	15012486
19865528	15012486
20097342	15012486
20182089	15012486
20250020	15012486
20959509	15012486
21779441	15012486
21857709	15012486
21879831	15012486
21917063	15012486
21956780	15012486
21980816	15012486
22509548	15012486
22883726	15012486
23255247	15012486
23352319	15012486
26379293	15012486
26642006	15012486
26657119	15012486
27156793	15012486
28448216	15012486
29558719	15012486
30050899	15012486
